trade_id,datetime,asset,window_start,window_end,side,entry_price,exit_price,contracts,profit_usd,profit_pct,outcome,entry_time,exit_time,held_seconds
XRP_1781562313,2026-06-15T22:25:13.484302,XRP,2026-06-15T22:24:51.690507,2026-06-15T22:25:13.484318,yes,0.16,0.096,1,-0.064,-40.0,LOSS,2026-06-15T22:24:51.690507,2026-06-15T22:25:13.484325,21.793840408325195,1.0,0.0020806658130601277,-0.001601281024819857,288,-1,1.247,1.2496
XRP_1781562343,2026-06-15T22:25:43.675002,XRP,2026-06-15T22:25:18.476155,2026-06-15T22:25:43.675018,yes,0.15000000000000002,0.069,2,-0.16200000000000003,-54.0,LOSS,2026-06-15T22:25:18.476155,2026-06-15T22:25:43.675029,25.198904037475586,1.0,0.002320742637644146,-0.0012817431707122053,258,-1,1.2467,1.2496
BTC_1781564039,2026-06-15T22:53:59.130614,BTC,2026-06-15T22:51:53.853595,2026-06-15T22:53:59.130638,yes,0.36,0.26,1,-0.09999999999999998,-27.777777777777775,LOSS,2026-06-15T22:51:53.853595,2026-06-15T22:53:59.130668,125.27710199356079,1.0,0.0003533398162632077,-0.0005963047222805108,363,-1,66201.8,66225.2
ETH_1781564045,2026-06-15T22:54:05.452852,ETH,2026-06-15T22:51:57.862599,2026-06-15T22:54:05.452871,yes,0.32,0.23,1,-0.09,-28.125,LOSS,2026-06-15T22:51:57.862599,2026-06-15T22:54:05.452884,127.59031271934509,1.0,0.0002066484964926267,-0.0004076299390230385,356,0,1790.11,1790.48
BTC_1781564067,2026-06-15T22:54:27.917229,BTC,2026-06-15T22:54:05.286735,2026-06-15T22:54:27.917242,yes,0.013600000000000001,0.24,1,0.2264,1664.705882352941,WIN,2026-06-15T22:54:05.286735,2026-06-15T22:54:27.917251,22.6305410861969,1.0,0.00020535989321272368,-0.00044836076586656794,333,0,66211.6,66225.2
BTC_1781564072,2026-06-15T22:54:32.912541,BTC,2026-06-15T22:54:28.855643,2026-06-15T22:54:32.912560,yes,0.013600000000000001,0.22,5,1.032,1517.6470588235293,WIN,2026-06-15T22:54:28.855643,2026-06-15T22:54:32.912569,4.0569539070129395,1.0,0.00020535989321272368,-0.00044836076586656794,328,0,66211.6,66225.2
BTC_1781564078,2026-06-15T22:54:38.917778,BTC,2026-06-15T22:54:33.847202,2026-06-15T22:54:38.917801,yes,0.01676,0.19,5,0.8662000000000001,1033.6515513126492,WIN,2026-06-15T22:54:33.847202,2026-06-15T22:54:38.917816,5.0706422328948975,1.0,0.00035937981312254114,-0.000602343251113863,322,0,66201.4,66225.2
XRP_1781564083,2026-06-15T22:54:43.911303,XRP,2026-06-15T22:51:52.853426,2026-06-15T22:54:43.911317,yes,0.21,0.15,2,-0.12,-28.57142857142857,LOSS,2026-06-15T22:51:52.853426,2026-06-15T22:54:43.911326,171.05792927742004,1.0,0.0002423067603585873,-0.00024218939210459916,317,-1,1.2384,1.2381
BTC_1781564091,2026-06-15T22:54:51.441725,BTC,2026-06-15T22:54:40.861305,2026-06-15T22:54:51.441739,yes,0.01676,0.16,5,0.7162000000000001,854.653937947494,WIN,2026-06-15T22:54:40.861305,2026-06-15T22:54:51.441748,10.58047366142273,1.0,0.0004907497448101327,-0.0007336812532363619,317,0,66192.7,66225.2
XRP_1781564091,2026-06-15T22:54:51.758947,XRP,2026-06-15T22:51:52.853426,2026-06-15T22:54:51.758963,yes,0.21,0.15,2,-0.12,-28.57142857142857,LOSS,2026-06-15T22:51:52.853426,2026-06-15T22:54:51.758973,178.9055757522583,1.0,0.00016153784023905822,-0.0003229191894727989,309,-1,1.2383,1.2381
BTC_1781564092,2026-06-15T22:54:52.065049,BTC,2026-06-15T22:54:40.861305,2026-06-15T22:54:52.065062,yes,0.01676,0.14,5,0.6162000000000001,735.3221957040573,WIN,2026-06-15T22:54:40.861305,2026-06-15T22:54:52.065070,11.203795433044434,1.0,0.00046960975580279514,-0.0007125464023199588,309,0,66194.1,66225.2
ETH_1781564092,2026-06-15T22:54:52.164308,ETH,2026-06-15T22:54:35.855596,2026-06-15T22:54:52.164320,yes,0.26,0.19,1,-0.07,-26.923076923076927,LOSS,2026-06-15T22:54:35.855596,2026-06-15T22:54:52.164328,16.308757781982422,1.0,0.0002960100084893284,-0.0004969734873019771,309,-1,1789.95,1790.48
BTC_1781564107,2026-06-15T22:55:07.934268,BTC,2026-06-15T22:54:52.855018,2026-06-15T22:55:07.934281,yes,0.03666,0.12,5,0.41669999999999996,227.33224222585923,WIN,2026-06-15T22:54:52.855018,2026-06-15T22:55:07.934290,15.079298734664917,1.0,0.0006160796796386105,-0.0008589807265257283,293,0,66184.4,66225.2
ETH_1781564108,2026-06-15T22:55:08.908242,ETH,2026-06-15T22:55:06.035251,2026-06-15T22:55:08.908258,yes,0.6725,0.18,8,-3.94,-73.23420074349443,LOSS,2026-06-15T22:55:06.035251,2026-06-15T22:55:08.908268,2.8730363845825195,1.0,0.0002792547249899468,-0.0004802215719996761,292,0,1789.98,1790.48
BTC_1781564113,2026-06-15T22:55:13.920979,BTC,2026-06-15T22:55:08.855673,2026-06-15T22:55:13.921000,yes,0.03666,0.14,5,0.5167,281.8876159301692,WIN,2026-06-15T22:55:08.855673,2026-06-15T22:55:13.921015,5.06537127494812,1.0,0.0005300097243948115,-0.0007729316906521624,287,0,66190.1,66225.2
ETH_1781564114,2026-06-15T22:55:14.871180,ETH,2026-06-15T22:55:06.035251,2026-06-15T22:55:14.871230,yes,0.6725,0.18,4,-1.97,-73.23420074349443,LOSS,2026-06-15T22:55:06.035251,2026-06-15T22:55:14.871244,8.836013317108154,1.0,0.00016196774049414883,-0.00036295816488344216,286,0,1790.19,1790.48
BTC_1781564119,2026-06-15T22:55:19.915478,BTC,2026-06-15T22:55:14.860363,2026-06-15T22:55:19.915496,yes,0.056760000000000005,0.14,5,0.4162,146.6525722339676,WIN,2026-06-15T22:55:14.860363,2026-06-15T22:55:19.915509,5.055174350738525,1.0,0.0004575297620845677,-0.0007004693446536938,281,0,66194.9,66225.2
BTC_1781564124,2026-06-15T22:55:24.917383,BTC,2026-06-15T22:55:20.854653,2026-06-15T22:55:24.917400,yes,0.056760000000000005,0.11,5,0.2662,93.79844961240309,WIN,2026-06-15T22:55:20.854653,2026-06-15T22:55:24.917411,4.06278395652771,1.0,0.0006070196843497202,-0.00084992293327581,276,0,66185.0,66225.2
BTC_1781564130,2026-06-15T22:55:30.914400,BTC,2026-06-15T22:55:25.855916,2026-06-15T22:55:30.914434,yes,0.07696,0.14,5,0.31520000000000004,81.91268191268193,WIN,2026-06-15T22:55:25.855916,2026-06-15T22:55:30.914448,5.0585618019104,1.0,0.00044544976836612045,-0.0006883922869872092,270,0,66195.7,66225.2
BTC_1781564135,2026-06-15T22:55:35.935798,BTC,2026-06-15T22:55:31.852258,2026-06-15T22:55:35.935819,yes,0.07696,0.14,5,0.31520000000000004,81.91268191268193,WIN,2026-06-15T22:55:31.852258,2026-06-15T22:55:35.935835,4.083603382110596,1.0,0.0004409197707216753,-0.00068386339036225,265,0,66196.0,66225.2
BTC_1781564152,2026-06-15T22:55:52.913679,BTC,2026-06-15T22:55:36.859391,2026-06-15T22:55:52.913699,yes,0.09726000000000001,0.14,5,0.2137,43.94406744807731,WIN,2026-06-15T22:55:36.859391,2026-06-15T22:55:52.913713,16.054357051849365,1.0,0.000362399811552098,-0.0006053625155304292,248,0,66201.2,66225.2
BTC_1781564186,2026-06-15T22:56:26.913206,BTC,2026-06-15T22:55:53.903297,2026-06-15T22:56:26.913220,yes,0.10726000000000001,0.052,5,-0.27630000000000005,-51.51967182547082,LOSS,2026-06-15T22:55:53.903297,2026-06-15T22:56:26.913230,33.00997877120972,1.0,0.0007398996152522001,-0.0009827705676067019,214,0,66176.2,66225.2
BTC_1781564197,2026-06-15T22:56:37.539420,BTC,2026-06-15T22:55:53.903297,2026-06-15T22:56:37.539441,yes,0.10726000000000001,0.049,5,-0.2913,-54.316613835539805,LOSS,2026-06-15T22:55:53.903297,2026-06-15T22:56:37.539455,43.63620448112488,1.0,0.0006855396435192975,-0.0008303791964345027,204,0,66179.8,66225.2
BTC_1781564213,2026-06-15T22:56:53.919967,BTC,2026-06-15T22:56:49.085701,2026-06-15T22:56:53.919979,yes,0.05905814,0.086,10,0.2694185999999999,45.61921523434363,WIN,2026-06-15T22:56:49.085701,2026-06-15T22:56:53.919988,4.834303855895996,1.0,0.0004152497840701123,-0.00036996656710287486,187,0,66197.7,66225.2
BTC_1781564221,2026-06-15T22:57:01.034676,BTC,2026-06-15T22:56:54.854196,2026-06-15T22:57:01.034691,yes,0.05905814,0.076,5,0.08470929999999999,28.686748346629265,WIN,2026-06-15T22:56:54.854196,2026-06-15T22:57:01.034700,6.180532693862915,1.0,0.0004152497840701123,-0.0003261888905501239,180,0,66197.7,66225.2
ETH_1781564221,2026-06-15T22:57:01.918163,ETH,2026-06-15T22:56:36.913493,2026-06-15T22:57:01.918178,yes,0.10324,0.15,1,0.046759999999999996,45.292522278186745,WIN,2026-06-15T22:56:36.913493,2026-06-15T22:57:01.918187,25.00471806526184,1.0,0.00015079755149456113,7.260055176425437e-05,180,-1,1790.75,1790.48
ETH_1781564223,2026-06-15T22:57:03.856947,ETH,2026-06-15T22:56:36.913493,2026-06-15T22:57:03.856961,yes,0.10324,0.06,1,-0.04324,-41.882991088725305,LOSS,2026-06-15T22:56:36.913493,2026-06-15T22:57:03.856969,26.943500518798828,1.0,0.0004356373709843018,-0.0004412200012286936,177,-1,1789.7,1790.48
ETH_1781564231,2026-06-15T22:57:11.962710,ETH,2026-06-15T22:56:36.913493,2026-06-15T22:57:11.962724,yes,0.10324,0.058,1,-0.045239999999999995,-43.82022471910112,LOSS,2026-06-15T22:56:36.913493,2026-06-15T22:57:11.962732,35.04926347732544,1.0,0.0003853715204861571,-0.0003742055114328568,169,0,1789.79,1790.48
ETH_1781564258,2026-06-15T22:57:38.910568,ETH,2026-06-15T22:57:28.867655,2026-06-15T22:57:38.910585,yes,0.11364,0.03,1,-0.08364,-73.60084477296726,LOSS,2026-06-15T22:57:28.867655,2026-06-15T22:57:38.910595,10.043078660964966,1.0,0.0004356373709843018,-0.0006812141245840279,142,0,1789.7,1790.48
ETH_1781564265,2026-06-15T22:57:45.881506,ETH,2026-06-15T22:57:28.867655,2026-06-15T22:57:45.881525,yes,0.11364,0.02,1,-0.09364,-82.40056318197817,LOSS,2026-06-15T22:57:28.867655,2026-06-15T22:57:45.881537,17.014020204544067,1.0,0.0006869666234752793,-0.0011221151591617024,136,-1,1789.25,1790.48
SOL_1781564563,2026-06-15T23:02:43.219307,SOL,2026-06-15T23:00:07.167989,2026-06-15T23:02:43.219320,no,0.45,0.61,1,0.15999999999999998,35.55555555555555,WIN,2026-06-15T23:00:07.167989,2026-06-15T23:02:43.219328,156.05137586593628,1.0,0.0006779661016948767,-0.0002712967986977214,737,0,73.7,73.75
SOL_1781564574,2026-06-15T23:02:54.709208,SOL,2026-06-15T23:00:07.167989,2026-06-15T23:02:54.709225,no,0.45,0.61,1,0.15999999999999998,35.55555555555555,WIN,2026-06-15T23:00:07.167989,2026-06-15T23:02:54.709237,167.54128551483154,1.0,0.0008135593220339291,-0.0006780580417683369,727,0,73.69,73.75
XRP_1781564578,2026-06-15T23:02:58.219925,XRP,2026-06-15T23:00:14.178317,2026-06-15T23:02:58.219946,no,0.43,0.62,1,0.19,44.18604651162791,WIN,2026-06-15T23:00:14.178317,2026-06-15T23:02:58.219962,164.04168605804443,1.0,0.0016125131016689527,0.0002423263327948037,722,0,1.2383,1.2403
SOL_1781564579,2026-06-15T23:02:59.223423,SOL,2026-06-15T23:02:55.160331,2026-06-15T23:02:59.223437,yes,0.0123,0.36,1,0.3477,2826.829268292683,WIN,2026-06-15T23:02:55.160331,2026-06-15T23:02:59.223445,4.063146114349365,1.0,0.0009491525423727889,-0.0009491525423727889,721,0,73.68,73.75
SOL_1781564584,2026-06-15T23:03:04.234086,SOL,2026-06-15T23:03:01.170107,2026-06-15T23:03:04.234104,yes,0.0123,0.35,1,0.3377,2745.528455284553,WIN,2026-06-15T23:03:01.170107,2026-06-15T23:03:04.234116,3.064040184020996,1.0,0.0009491525423727889,-0.0009491525423727889,716,0,73.68,73.75
SOL_1781564590,2026-06-15T23:03:10.218366,SOL,2026-06-15T23:03:05.162299,2026-06-15T23:03:10.218387,yes,0.032400000000000005,0.41,1,0.3776,1165.4320987654319,WIN,2026-06-15T23:03:05.162299,2026-06-15T23:03:10.218400,5.0561442375183105,1.0,0.0006779661016948767,-0.0006779661016948767,710,-1,73.7,73.75
ETH_1781564591,2026-06-15T23:03:11.231744,ETH,2026-06-15T23:00:16.168345,2026-06-15T23:03:11.231770,yes,0.5,0.35,1,-0.15000000000000002,-30.000000000000004,LOSS,2026-06-15T23:00:16.168345,2026-06-15T23:03:11.231786,175.063472032547,1.0,0.0012573625563019012,-0.0016255893459655524,709,-1,1787.21,1789.46
SOL_1781564595,2026-06-15T23:03:15.225595,SOL,2026-06-15T23:03:11.295015,2026-06-15T23:03:15.225612,yes,0.032400000000000005,0.34,1,0.30760000000000004,949.3827160493828,WIN,2026-06-15T23:03:11.295015,2026-06-15T23:03:15.225626,3.93064546585083,1.0,0.0010847457627118412,-0.0013555645926527629,705,-1,73.67,73.75
ETH_1781564596,2026-06-15T23:03:16.226143,ETH,2026-06-15T23:03:12.167553,2026-06-15T23:03:16.226161,yes,0.5,0.36,1,-0.14,-28.000000000000004,LOSS,2026-06-15T23:03:12.167553,2026-06-15T23:03:16.226172,4.058650016784668,1.0,0.0011288321616576965,-0.002032293364897086,704,-1,1787.44,1789.46
SOL_1781564600,2026-06-15T23:03:20.227259,SOL,2026-06-15T23:03:16.161558,2026-06-15T23:03:20.227279,yes,0.052000000000000005,0.34,1,0.28800000000000003,553.8461538461538,WIN,2026-06-15T23:03:16.161558,2026-06-15T23:03:20.227292,4.065773248672485,1.0,0.0010847457627118412,-0.0016262366174278973,700,-1,73.67,73.75
ETH_1781564601,2026-06-15T23:03:21.244119,ETH,2026-06-15T23:03:17.163805,2026-06-15T23:03:21.244142,yes,0.0255,0.36,1,0.33449999999999996,1311.764705882353,WIN,2026-06-15T23:03:17.163805,2026-06-15T23:03:21.244159,4.080382585525513,1.0,0.0009891252109574854,-0.0013797649372123313,699,-1,1787.69,1789.46
SOL_1781564606,2026-06-15T23:03:26.225071,SOL,2026-06-15T23:03:21.159540,2026-06-15T23:03:26.225090,yes,0.052000000000000005,0.37,1,0.318,611.5384615384615,WIN,2026-06-15T23:03:21.159540,2026-06-15T23:03:26.225103,5.0655927658081055,1.0,0.0009491525423727889,-0.0013553808620221511,694,-1,73.68,73.75
XRP_1781564606,2026-06-15T23:03:26.284907,XRP,2026-06-15T23:03:12.162293,2026-06-15T23:03:26.284930,yes,0.011399999999999999,0.35,1,0.33859999999999996,2970.175438596491,WIN,2026-06-15T23:03:12.162293,2026-06-15T23:03:26.284956,14.122740983963013,1.0,0.0018543900669192686,-0.0011295788284654412,694,-1,1.238,1.2403
ETH_1781564607,2026-06-15T23:03:27.438220,ETH,2026-06-15T23:03:22.163116,2026-06-15T23:03:27.438238,yes,0.0255,0.38,1,0.3545,1390.1960784313726,WIN,2026-06-15T23:03:22.163116,2026-06-15T23:03:27.438247,5.275160789489746,1.0,0.0009053010405374349,-0.0012346023854082492,693,-1,1787.84,1789.46
XRP_1781564612,2026-06-15T23:03:32.227728,XRP,2026-06-15T23:03:27.164802,2026-06-15T23:03:32.227749,yes,0.0217,0.34,1,0.3183,1466.8202764976959,WIN,2026-06-15T23:03:27.164802,2026-06-15T23:03:32.227763,5.06299901008606,1.0,0.0018543900669192686,-0.0009683666881859989,688,-1,1.238,1.2403
ETH_1781564613,2026-06-15T23:03:33.237460,ETH,2026-06-15T23:03:28.161959,2026-06-15T23:03:33.237481,yes,0.0458,0.37,1,0.3242,707.8602620087336,WIN,2026-06-15T23:03:28.161959,2026-06-15T23:03:33.237491,5.07556676864624,1.0,0.0009053010405374349,-0.0012346023854082492,687,-1,1787.84,1789.46
SOL_1781564614,2026-06-15T23:03:34.223925,SOL,2026-06-15T23:03:27.158245,2026-06-15T23:03:34.223943,yes,0.0724,0.35,1,0.27759999999999996,383.4254143646408,WIN,2026-06-15T23:03:27.158245,2026-06-15T23:03:34.223954,7.065738201141357,1.0,0.0010847457627118412,-0.0013555645926527629,686,-1,73.67,73.75
ETH_1781564623,2026-06-15T23:03:43.771418,ETH,2026-06-15T23:03:34.155434,2026-06-15T23:03:43.771430,yes,0.0458,0.37,1,0.3242,707.8602620087336,WIN,2026-06-15T23:03:34.155434,2026-06-15T23:03:43.771437,9.616032361984253,1.0,0.0008103003140612505,-0.0009163802978236526,677,0,1788.01,1789.46
XRP_1781564624,2026-06-15T23:03:44.698704,XRP,2026-06-15T23:03:33.161651,2026-06-15T23:03:44.698721,yes,0.0217,0.35,1,0.3283,1512.9032258064515,WIN,2026-06-15T23:03:33.161651,2026-06-15T23:03:44.698729,11.537111043930054,1.0,0.00177376441183583,-0.0010488946264322083,677,-1,1.2381,1.2403
SOL_1781564624,2026-06-15T23:03:44.754290,SOL,2026-06-15T23:03:27.158245,2026-06-15T23:03:44.754308,yes,0.0724,0.35,1,0.27759999999999996,383.4254143646408,WIN,2026-06-15T23:03:27.158245,2026-06-15T23:03:44.754320,17.596105337142944,1.0,0.0010847457627118412,-0.0012201735357918032,677,-1,73.67,73.75
ETH_1781564629,2026-06-15T23:03:49.223127,ETH,2026-06-15T23:03:44.166642,2026-06-15T23:03:49.223147,yes,0.0661,0.34,1,0.27390000000000003,414.3721633888049,WIN,2026-06-15T23:03:44.166642,2026-06-15T23:03:49.223157,5.056542158126831,1.0,0.0011958914979938642,-0.0011065779913932924,671,-1,1787.32,1789.46
XRP_1781564631,2026-06-15T23:03:51.234741,XRP,2026-06-15T23:03:47.164284,2026-06-15T23:03:51.234756,yes,0.0319,0.33,1,0.29810000000000003,934.4827586206899,WIN,2026-06-15T23:03:47.164284,2026-06-15T23:03:51.234767,4.0705132484436035,1.0,0.0019350157220027072,-0.0011296699749859338,669,-1,1.2379,1.2403
ETH_1781564634,2026-06-15T23:03:54.237788,ETH,2026-06-15T23:03:50.163911,2026-06-15T23:03:54.237802,yes,0.0661,0.36,1,0.2939,444.6293494704992,WIN,2026-06-15T23:03:50.163911,2026-06-15T23:03:54.237811,4.073930978775024,1.0,0.0010394197132096428,-0.0008830861064846212,666,0,1787.6,1789.46
SOL_1781564635,2026-06-15T23:03:55.224098,SOL,2026-06-15T23:03:45.233905,2026-06-15T23:03:55.224120,yes,0.042699999999999995,0.32,2,0.5546,649.4145199063232,WIN,2026-06-15T23:03:45.233905,2026-06-15T23:03:55.224134,9.990276336669922,1.0,0.0012203389830508938,-0.0010848928668293777,665,0,73.66,73.75
XRP_1781564637,2026-06-15T23:03:57.228829,XRP,2026-06-15T23:03:52.164333,2026-06-15T23:03:57.228858,yes,0.052300000000000006,0.33,1,0.2777,530.9751434034416,WIN,2026-06-15T23:03:52.164333,2026-06-15T23:03:57.228870,5.064573049545288,1.0,0.002015641377086146,-0.0015326288618214188,663,0,1.2378,1.2403
SOL_1781564641,2026-06-15T23:04:01.254621,SOL,2026-06-15T23:03:56.161170,2026-06-15T23:04:01.254636,yes,0.042699999999999995,0.32,2,0.5546,649.4145199063232,WIN,2026-06-15T23:03:56.161170,2026-06-15T23:04:01.254645,5.093512058258057,1.0,0.0013559322033897534,-0.0014913232104121397,659,0,73.65,73.75
XRP_1781564642,2026-06-15T23:04:02.222655,XRP,2026-06-15T23:03:58.167196,2026-06-15T23:04:02.222674,yes,0.052300000000000006,0.26,1,0.2077,397.13193116634795,WIN,2026-06-15T23:03:58.167196,2026-06-15T23:04:02.222687,4.055520534515381,1.0,0.002499395307586778,-0.0017750524447313052,658,-1,1.2372,1.2403
ETH_1781564647,2026-06-15T23:04:07.234872,ETH,2026-06-15T23:03:55.163575,2026-06-15T23:04:07.234892,yes,0.0864,0.39,1,0.3036,351.38888888888886,WIN,2026-06-15T23:03:55.163575,2026-06-15T23:04:07.234906,12.071362257003784,1.0,0.0008270651481452607,-0.0008047300242536992,653,0,1787.98,1789.46
ETH_1781564656,2026-06-15T23:04:16.237748,ETH,2026-06-15T23:04:08.168948,2026-06-15T23:04:16.237763,yes,0.0864,0.35,1,0.26359999999999995,305.0925925925925,WIN,2026-06-15T23:04:08.168948,2026-06-15T23:04:16.237772,8.068850994110107,1.0,0.0009891252109574854,-0.0009667937096936539,647,0,1787.69,1789.46
XRP_1781564658,2026-06-15T23:04:18.228917,XRP,2026-06-15T23:04:05.166841,2026-06-15T23:04:18.228978,yes,0.038,0.3,2,0.524,689.4736842105264,WIN,2026-06-15T23:04:05.166841,2026-06-15T23:04:18.229003,13.062198877334595,1.0,0.0021768926872530233,-0.0024181847493147603,642,0,1.2376,1.2403
ETH_1781564658,2026-06-15T23:04:18.672893,ETH,2026-06-15T23:04:17.167543,2026-06-15T23:04:18.672912,yes,0.0965,0.4,1,0.3035,314.5077720207253,WIN,2026-06-15T23:04:17.167543,2026-06-15T23:04:18.672922,1.5054142475128174,1.0,0.000665005085333036,-0.0009608992229007019,642,0,1788.27,1789.46
SOL_1781564658,2026-06-15T23:04:18.915636,SOL,2026-06-15T23:04:08.165428,2026-06-15T23:04:18.915670,yes,0.1234,0.39,1,0.2666,216.04538087520262,WIN,2026-06-15T23:04:08.165428,2026-06-15T23:04:18.915690,10.750293731689453,1.0,0.0008135593220339291,-0.0010844516741222489,642,0,73.69,73.75
SOL_1781564664,2026-06-15T23:04:24.226766,SOL,2026-06-15T23:04:19.188168,2026-06-15T23:04:24.226782,yes,0.1234,0.38,1,0.2566,207.94165316045382,WIN,2026-06-15T23:04:19.188168,2026-06-15T23:04:24.226793,5.0386574268341064,1.0,0.0009491525423727889,-0.0012200081333874095,636,0,73.68,73.75
ETH_1781564664,2026-06-15T23:04:24.286475,ETH,2026-06-15T23:04:19.199551,2026-06-15T23:04:24.286497,yes,0.0965,0.39,1,0.2935,304.1450777202072,WIN,2026-06-15T23:04:19.199551,2026-06-15T23:04:24.286513,5.08699893951416,1.0,0.0008158885920892539,-0.0010949965362354668,636,0,1788.0,1789.46
XRP_1781564664,2026-06-15T23:04:24.344251,XRP,2026-06-15T23:04:19.202516,2026-06-15T23:04:24.344278,yes,0.038,0.29,2,0.504,663.1578947368421,WIN,2026-06-15T23:04:19.202516,2026-06-15T23:04:24.344293,5.141812324523926,1.0,0.002257518342336462,-0.0020966051124908765,636,0,1.2375,1.2403
HYPE_1781564667,2026-06-15T23:04:27.220449,HYPE,2026-06-15T23:02:01.169350,2026-06-15T23:04:27.220464,yes,0.5,0.7,1,0.19999999999999996,39.99999999999999,WIN,2026-06-15T23:02:01.169350,2026-06-15T23:04:27.220473,146.05115628242493,1.0,0.0019551224207422766,0.0014279916424910016,633,0,66.622,66.492
XRP_1781564670,2026-06-15T23:04:30.219867,XRP,2026-06-15T23:04:25.161589,2026-06-15T23:04:30.219883,yes,0.0583,0.33,2,0.5434,466.0377358490567,WIN,2026-06-15T23:04:25.161589,2026-06-15T23:04:30.219895,5.058338642120361,1.0,0.002015641377086146,-0.0015326288618214188,630,0,1.2378,1.2403
ETH_1781564670,2026-06-15T23:04:30.398449,ETH,2026-06-15T23:04:25.164261,2026-06-15T23:04:30.398469,yes,0.1273,0.44,1,0.3127,245.64021995286726,WIN,2026-06-15T23:04:25.164261,2026-06-15T23:04:30.398481,5.234248638153076,1.0,0.0004750036323807944,-0.00039679878389557846,630,0,1788.61,1789.46
DOGE_1781564671,2026-06-15T23:04:31.217484,DOGE,2026-06-15T23:00:23.166966,2026-06-15T23:04:31.217501,no,0.49,0.35,1,-0.14,-28.571428571428577,LOSS,2026-06-15T23:00:23.166966,2026-06-15T23:04:31.217512,248.05058002471924,1.0,0.0007956353716753878,0.0009094009321359184,629,1,0.08805,0.08798
XRP_1781564682,2026-06-15T23:04:42.023949,XRP,2026-06-15T23:04:31.157742,2026-06-15T23:04:42.023965,yes,0.0583,0.36,1,0.30169999999999997,517.4957118353344,WIN,2026-06-15T23:04:31.157742,2026-06-15T23:04:42.023977,10.866263389587402,1.0,0.0015318874465855138,-0.0008874546187979838,620,0,1.2384,1.2403
DOGE_1781564682,2026-06-15T23:04:42.421006,DOGE,2026-06-15T23:00:23.166966,2026-06-15T23:04:42.421027,no,0.49,0.35,1,-0.14,-28.571428571428577,LOSS,2026-06-15T23:00:23.166966,2026-06-15T23:04:42.421042,259.2541105747223,1.0,0.0010229597635825513,0.001136751165169819,620,1,0.08807,0.08798
XRP_1781564686,2026-06-15T23:04:46.224672,XRP,2026-06-15T23:04:42.484523,2026-06-15T23:04:46.224690,yes,0.13419999999999999,0.36,1,0.2258,168.25633383010435,WIN,2026-06-15T23:04:42.484523,2026-06-15T23:04:46.224702,3.7402074337005615,1.0,0.0016931387567523913,-0.0010488100040339482,614,0,1.2382,1.2403
HYPE_1781564686,2026-06-15T23:04:46.284461,HYPE,2026-06-15T23:04:28.169509,2026-06-15T23:04:46.284476,no,0.0116,0.28,1,0.2684,2313.7931034482763,WIN,2026-06-15T23:04:28.169509,2026-06-15T23:04:46.284488,18.11501169204712,1.0,0.0020453588401611574,0.0026334401757632784,614,1,66.628,66.492
HYPE_1781564691,2026-06-15T23:04:51.233838,HYPE,2026-06-15T23:04:47.162409,2026-06-15T23:04:51.233853,no,0.0116,0.27,1,0.2584,2227.586206896552,WIN,2026-06-15T23:04:47.162409,2026-06-15T23:04:51.233865,4.071486949920654,1.0,0.0020754376466340465,0.0028295355347521508,609,1,66.63,66.492
XRP_1781564692,2026-06-15T23:04:52.218944,XRP,2026-06-15T23:04:47.166537,2026-06-15T23:04:52.218961,yes,0.1548,0.37,1,0.2152,139.01808785529715,WIN,2026-06-15T23:04:47.166537,2026-06-15T23:04:52.218971,5.052460670471191,1.0,0.0016931387567523913,-0.0010488100040339482,608,0,1.2382,1.2403
DOGE_1781564692,2026-06-15T23:04:52.497133,DOGE,2026-06-15T23:04:43.166428,2026-06-15T23:04:52.497152,no,0.0154,0.35,1,0.33459999999999995,2172.7272727272725,WIN,2026-06-15T23:04:43.166428,2026-06-15T23:04:52.497163,9.330763816833496,1.0,0.0006819731757216483,0.0007957258156188102,608,1,0.08804,0.08798
ETH_1781564696,2026-06-15T23:04:56.170958,ETH,2026-06-15T23:04:25.164261,2026-06-15T23:04:56.170974,yes,0.1273,0.41,1,0.28269999999999995,222.0738413197172,WIN,2026-06-15T23:04:25.164261,2026-06-15T23:04:56.170981,31.006747722625732,1.0,0.000620298861109009,-0.000363331470095076,604,0,1788.35,1789.46
XRP_1781564699,2026-06-15T23:04:59.180110,XRP,2026-06-15T23:04:53.166966,2026-06-15T23:04:59.180175,yes,0.1548,0.33,1,0.17520000000000002,113.17829457364343,WIN,2026-06-15T23:04:53.166966,2026-06-15T23:04:59.180192,6.013260126113892,1.0,0.00177376441183583,-0.0011294876966519304,601,1,1.2381,1.2403
DOGE_1781564699,2026-06-15T23:04:59.232895,DOGE,2026-06-15T23:04:53.159673,2026-06-15T23:04:59.232913,no,0.0154,0.36,1,0.34459999999999996,2237.6623376623374,WIN,2026-06-15T23:04:53.159673,2026-06-15T23:04:59.232925,6.073283672332764,1.0,0.0007956353716753878,0.0010231923601637875,602,1,0.08805,0.08798
HYPE_1781564701,2026-06-15T23:05:01.232350,HYPE,2026-06-15T23:04:52.161292,2026-06-15T23:05:01.232366,no,0.32999999999999996,0.24,1,-0.08999999999999997,-27.272727272727266,LOSS,2026-06-15T23:04:52.161292,2026-06-15T23:05:01.232377,9.071123361587524,1.0,0.002406304517836681,0.002994597685582262,599,1,66.652,66.492
